"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Bibb County, GA"	"13021"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Jul., 2000"	"2000/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Bibb County, GA"	"13021"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Dec., 1999"	"1999/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Oct., 2000"	"2000/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Aug., 2002"	"2002/08"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Feb., 2003"	"2003/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Jul., 2004"	"2004/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Apr., 2007"	"2007/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Apr., 2008"	"2008/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Sep., 2008"	"2008/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Oct., 2008"	"2008/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Nov., 2008"	"2008/11"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Jun., 2009"	"2009/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Chatham County, GA"	"13051"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Clayton County, GA"	"13063"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jul., 1999"	"1999/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jul., 1999"	"1999/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"May, 2000"	"2000/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jul., 2000"	"2000/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Aug., 2001"	"2001/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"May, 2002"	"2002/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"Apr., 2003"	"2003/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Cobb County, GA"	"13067"	"May, 2003"	"2003/05"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
