"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Allen County, OH"	"39003"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"Jun., 2016"	"2016/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Feb., 2011"	"2011/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Mar., 2011"	"2011/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Apr., 2011"	"2011/04"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Apr., 2011"	"2011/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"May, 2011"	"2011/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"May, 2011"	"2011/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jul., 2011"	"2011/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2012"	"2012/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jul., 2013"	"2013/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Butler County, OH"	"39017"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
